Track URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:0XyLyJATYbD8eSyfqq72hx,0.727,0.818,6,-7.996,1,0.0483,0.36,0.000156,0.256,0.933,157.89,170440,4
