Track URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:41JyJ75Wf7NOIP3lk3JaNH,0.751,0.772,11,-7.393,0,0.0702,0.149,0.00978,0.0811,0.258,123.899,181251,4
