,Track URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genres
338,spotify:track:5i4lA76ZEBQW1loZX82FXf,0.268,0.0933,3,-27.799,1,0.0447,0.99,0.934,0.123,0.0655,177.469,197250,4,Classical
339,spotify:track:043ZNvHtGmYF1uR5q6gD1r,0.48,0.126,10,-18.512,0,0.0281,0.966,0.619,0.1,0.0503,74.026,180227,3,Classical
340,spotify:track:4jxD83ZUvK2YkOGN7IgfBq,0.223,0.0421,10,-30.156,0,0.0529,0.995,0.914,0.104,0.303,219.169,188392,4,Classical
341,spotify:track:2E7OvE073ENQi8KzwTKPcz,0.362,0.0204,7,-28.617,0,0.0364,0.993,0.934,0.131,0.0396,134.57,208765,3,Classical
342,spotify:track:5pT81cp8OK5FuACexrkgC1,0.481,0.0379,6,-21.007,1,0.0695,0.995,0.94,0.0942,0.287,76.169,218307,4,Classical
343,spotify:track:43dhdQCqo7Hl6eVaVllPaH,0.346,0.0309,6,-24.893,1,0.0845,0.993,0.961,0.107,0.151,76.056,197500,5,Classical
344,spotify:track:7gb7bAdUDArVuoyNh2F90F,0.472,0.0221,5,-25.876,1,0.0405,0.99,0.955,0.0955,0.504,133.728,157875,4,Classical
345,spotify:track:5J4NcyOSEjvKjOaJTPtYn3,0.369,0.0385,11,-27.234,0,0.0611,0.993,0.94,0.109,0.126,124.686,203644,4,Classical
346,spotify:track:3aMagwbjbBUakRbCCt542s,0.564,0.153,2,-15.119,1,0.0362,0.978,0.88,0.118,0.372,100.482,162745,4,Classical
347,spotify:track:372mqKuv9LTctBHVpD0XXP,0.503,0.183,2,-18.674,0,0.0446,0.985,0.937,0.117,0.154,85.402,240389,4,Classical
348,spotify:track:2mMarfkPpZPPKV5AUGdz58,0.281,0.253,2,-12.622,1,0.0426,0.986,0.674,0.134,0.3,94.759,155495,4,Classical
349,spotify:track:6KE4QXE06QDEn7zRFkpxdk,0.367,0.23,7,-16.453,1,0.0418,0.875,0.866,0.106,0.198,204.883,187787,4,Classical
350,spotify:track:5lZKq1z5jpVu7ha6zklvXS,0.63,0.294,10,-11.841,1,0.0423,0.953,0.922,0.107,0.095,136.966,160496,4,Classical
351,spotify:track:2RJi3pWg858aWyv0h9WFIC,0.385,0.0171,0,-31.639,1,0.0503,0.996,0.917,0.106,0.424,179.821,234469,4,Classical
352,spotify:track:3vlkm65Y82NdBYBsuLVfcg,0.516,0.178,1,-17.344,0,0.0311,0.9,0.876,0.103,0.12,94.021,197587,4,Classical
353,spotify:track:31Eo4x87vMeuwWisGXWjIi,0.437,0.042,0,-27.623,1,0.038,0.988,0.916,0.0822,0.275,119.172,165125,5,Classical
354,spotify:track:63Pm0kIqaIVINrO96TNUzv,0.334,0.0873,10,-24.384,1,0.0407,0.974,0.878,0.109,0.0584,119.51,328307,4,Classical
355,spotify:track:2Pv2aeT9K8EH0b0HgCJxDv,0.609,0.303,5,-9.833,0,0.0343,0.948,0.91,0.123,0.343,119.936,314293,4,Classical
356,spotify:track:28cY40buH89cMkAMxdMznk,0.331,0.0221,1,-31.13,1,0.0432,0.993,0.962,0.0912,0.182,72.648,172026,4,Classical
357,spotify:track:6bQ5Bvcmykkj5ONuk6FWyt,0.421,0.108,11,-23.073,0,0.0979,0.995,0.956,0.103,0.167,76.224,198545,4,Classical
358,spotify:track:6lvsVdP4KobNe6WqZKqOyh,0.562,0.0975,0,-21.411,1,0.0668,0.993,0.876,0.0866,0.0814,130.272,183747,4,Classical
359,spotify:track:61HC09wMMxwHkjgktA94tP,0.342,0.0269,9,-24.827,1,0.0477,0.995,0.944,0.0838,0.177,97.993,211788,4,Classical
360,spotify:track:2g2IYIXc0FDGf0HDkEC0rL,0.332,0.251,2,-11.459,1,0.0356,0.959,0.848,0.108,0.14,113.026,225907,4,Classical
361,spotify:track:2ZyU8CQHDDiI8MPfJh9k6R,0.44,0.157,7,-18.887,1,0.0417,0.953,0.936,0.107,0.449,104.824,152116,4,Classical
362,spotify:track:6ff2TinoXWHCn0JnfUAp2b,0.406,0.0333,10,-25.767,1,0.0552,0.995,0.946,0.161,0.362,66.066,184138,4,Classical
363,spotify:track:3OIuwKMMuO3tVZ9futeIfb,0.378,0.0416,7,-24.836,0,0.048,0.984,0.942,0.106,0.28,71.166,165882,4,Classical
364,spotify:track:77fsaToe6geS16GLiwBzlm,0.49,0.162,2,-14.205,1,0.0308,0.798,0.113,0.0786,0.293,139.858,203727,4,Classical
365,spotify:track:5peB51NBGxDU6whmNsK6yV,0.44,0.127,8,-18.466,1,0.0494,0.99,0.921,0.133,0.111,123.0,294100,4,Classical
366,spotify:track:55Kunp4OMnygqTnW7jgua4,0.38,0.145,2,-16.665,1,0.0326,0.988,0.869,0.11,0.188,135.548,232636,4,Classical
367,spotify:track:0KiUE3zdD3M8IRLcNDbjfv,0.467,0.00556,1,-27.983,1,0.0502,0.991,0.94,0.0886,0.206,136.406,210245,1,Classical
368,spotify:track:5jgYxqTewXtM1qcsWHnawA,0.325,0.0943,9,-22.625,1,0.0406,0.964,0.937,0.123,0.126,107.781,232500,4,Classical
369,spotify:track:0PwlcbCorgDG9SKTtWYcj2,0.53,0.148,0,-11.652,0,0.0281,0.914,0.92,0.299,0.333,95.892,199828,4,Classical
370,spotify:track:5d9t0UyUemjI72NdD8zDD8,0.2,0.176,2,-9.999,1,0.0342,0.969,0.761,0.11,0.205,166.593,232508,4,Classical
371,spotify:track:2sO7nF36wGywzAlM8mNsjM,0.412,0.0374,4,-25.845,0,0.0375,0.994,0.826,0.109,0.209,94.822,162802,1,Classical
372,spotify:track:1F91nR4f8LNdVNpWGX4Gy4,0.538,0.138,9,-19.1,1,0.044,0.989,0.909,0.107,0.198,83.506,232000,4,Classical
373,spotify:track:0gsahF2JQ6vX7ZihCfNALe,0.5,0.0331,7,-29.367,0,0.0543,0.996,0.959,0.104,0.275,114.768,188418,4,Classical
374,spotify:track:5DbaHzbL6yNvDweTMwDsjE,0.754,0.16,4,-12.939,1,0.0785,0.98,0.938,0.0975,0.34,96.083,250971,4,Classical
375,spotify:track:4NyXOt1GM6PaSyg7kkPI9u,0.722,0.187,5,-13.189,1,0.0433,0.983,0.906,0.108,0.0832,119.952,193125,4,Classical
376,spotify:track:1tFDLeuRNjkpdwiej6gCZH,0.354,0.062,9,-23.291,0,0.0384,0.989,0.332,0.0865,0.104,120.624,133987,4,Classical
377,spotify:track:52CkW7MdufnpFnbmeO8N37,0.344,0.00502,7,-32.579,1,0.039,0.995,0.921,0.107,0.179,113.678,157119,4,Classical
378,spotify:track:2VbY7KIocmOnyESMFJkvnk,0.835,0.214,4,-12.178,1,0.056,0.881,0.628,0.102,0.182,123.952,238234,4,Classical
379,spotify:track:2tZw7jaxDXM7klb1lEL3u2,0.304,0.0364,5,-19.95,1,0.0406,0.993,0.897,0.0966,0.085,176.27,145789,4,Classical
380,spotify:track:3ZfBUAzlJwJzctLtxykX5b,0.452,0.0128,10,-29.516,0,0.0497,0.992,0.958,0.0959,0.101,102.244,281053,4,Classical
381,spotify:track:1JUkO4vVk4LcvwP9sWBBRM,0.285,0.0227,2,-27.431,1,0.0556,0.98,0.146,0.117,0.206,79.856,146019,4,Classical
382,spotify:track:1snRw3CQImnuTq7UaX6Are,0.239,0.119,6,-18.565,0,0.0374,0.975,0.828,0.111,0.0786,128.461,344704,4,Classical
383,spotify:track:7g7zKzgHOmRYYyYWr66gTW,0.374,0.081,1,-22.875,0,0.0615,0.99,0.934,0.155,0.137,197.734,191627,4,Classical
384,spotify:track:2hkgfwHDrYXjyngrgC79ko,0.544,0.0415,6,-24.225,1,0.0601,0.992,0.946,0.108,0.196,116.885,208100,4,Classical
