,Track URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genres,danceability_energy_ratio,danceability_valence_ratio
1276,,0.465284172,0.579584215,3,-6.134927236,0,0.053984981,0.120699751,0.022307089,0.142496937,0.43785532,110.3772289,182723.4329,4,alternative,0.269671361580545,0.20372715002199504
1277,,0.464380991,0.846444909,2,-6.774799954,0,0.039594058,0.073732917,0.004230159,0.232120905,0.61346548,127.8855108,192634.8901,4,alternative,0.39307292566832486,0.2848817075466907
1278,,0.461451141,0.810461563,3,-6.968914992,0,0.044991415,0.055919262,0.011592837,0.209976552,0.63667016,134.4385286,239380.0593,4,alternative,0.3739884129829934,0.29379217177265254
1280,,0.460784232,0.738043265,7,-7.046892591,0,0.056476255,0.148674291,0.001933392,0.142808765,0.377329819,125.8476561,220461.7421,4,alternative,0.34007869904579746,0.173867630858614
1287,,0.465026537,0.762929798,5,-7.04154403,0,0.061762208,0.144443201,0.006026189,0.143370425,0.665163898,118.3779598,224531.9286,4,alternative,0.35478260193804956,0.3093188640243612
1290,,0.491050211,0.637311202,6,-8.78358723,0,0.040762629,0.03715006,0.013530369,0.096261512,0.41685458,136.5122044,196881.3758,4,alternative,0.31295180021476365,0.20469652946531638
1291,,0.490618638,0.566003767,2,-7.572366787,0,0.056301034,0.151658581,0.024412448,0.09688873,0.548972103,110.196345,217801.53,4,alternative,0.2776919972684093,0.2693359454738557
1297,,0.475185246,0.845388387,6,-5.973623318,0,0.036984469,0.259634132,0.01940692,0.154561507,0.718584683,111.5761245,194973.3696,4,alternative,0.4017160886421382,0.341460839363187
1300,,0.471066762,0.796032955,7,-5.753380488,0,0.056569846,0.195133492,0.007388725,0.160880138,0.55637938,120.0527808,195821.8655,4,alternative,0.37498466655714174,0.2620918329801676
1304,,0.464571332,0.765403725,3,-7.458680634,0,0.038876385,0.144462126,0.020405835,0.14306568,0.39858619,115.8647163,202209.1948,4,alternative,0.3555846280410117,0.18517171720510509
1305,,0.472574464,0.59799095,8,-8.111368864,0,0.044779221,0.291731438,0.016069658,0.108398755,0.714999383,109.7505095,228309.4332,4,alternative,0.2825952526731008,0.3378904501815557
1307,,0.491682457,0.63926199,6,-6.740110937,0,0.062353118,0.011625345,0.026518855,0.170551862,0.70478827,139.4632491,207304.0898,4,alternative,0.31431390590990943,0.3465320282583794
1308,,0.486834163,0.826308648,2,-5.849272669,0,0.046633135,0.210972213,0.018977138,0.120420999,0.551811662,125.1467496,203725.7435,4,alternative,0.4022752790287416,0.2686407686034089
1312,,0.491619774,0.827981389,8,-7.784330625,0,0.042695076,0.232400168,0.007087482,0.17829509,0.48202764,111.2907964,228146.252,4,alternative,0.40705202333638607,0.23697431943855335
1314,,0.488229718,0.776304544,3,-7.132023286,0,0.053809028,0.126387999,0.022398226,0.220924102,0.634205214,143.0820664,240921.1955,4,alternative,0.3790149485992386,0.3096378327853496
1319,,0.481164907,0.655913979,7,-7.246130006,0,0.042224721,0.255805156,0.001128169,0.118076683,0.44497828,127.886239,189070.0129,4,alternative,0.31560278870553493,0.21410793271321996
1320,,0.496449523,0.651143147,2,-5.837722083,0,0.055975221,0.078368515,0.003951742,0.144724713,0.635773824,143.8263596,185048.6455,4,alternative,0.32325970473286886,0.315629611660686
1321,,0.468199365,0.647312512,7,-6.625051328,0,0.051550233,0.237532568,0.011604501,0.229299179,0.411870584,143.8817381,225877.2927,4,alternative,0.30307130707495483,0.19283754589097915
1325,,0.497497246,0.814976017,5,-6.478571222,0,0.040171823,0.239239941,0.002861506,0.188543687,0.606184035,118.8209807,244345.5681,4,alternative,0.4054483240135492,0.3015748879816676
1329,,0.466822756,0.647197774,5,-6.767222802,0,0.058392905,0.220035877,0.004961759,0.18149195,0.385907011,103.1814922,231735.7929,4,alternative,0.30212664853574517,0.18015017443474232
1331,,0.46166149,0.647006194,3,-5.432412354,0,0.051771835,0.144329129,0.015667228,0.183212249,0.453851972,143.6353487,206462.1937,4,alternative,0.2986978435612691,0.20952597763295827
1332,,0.498760335,0.640426333,2,-7.199074456,0,0.043642586,0.01924699,0.013287767,0.106140274,0.423377933,119.5984779,180435.441,4,alternative,0.31941925238990154,0.21116411969468754
1334,,0.469689194,0.579916072,5,-6.023738986,0,0.036234588,0.256504852,0.011432239,0.136058952,0.66763044,132.5230426,184883.4821,4,alternative,0.27238031244532596,0.3135788032534654
1340,,0.484719507,0.825746833,3,-7.085575793,0,0.035506677,0.156059484,0.015872463,0.16751462,0.677415046,119.2579495,242156.4591,4,alternative,0.4002555977985713,0.32835628713150233
1341,,0.461378683,0.576358258,5,-5.39672155,0,0.043016383,0.254284801,0.005346684,0.129037216,0.655256938,115.7321646,228640.4696,4,alternative,0.2659194140122142,0.3023215830810526
1347,,0.49557705,0.744157237,7,-5.697858715,0,0.034766329,0.2074448,0.025011912,0.101947831,0.667475075,103.598596,219801.4688,4,alternative,0.36878724824861087,0.33078532861702875
1348,,0.477612953,0.58037701,4,-6.454667084,0,0.047721722,0.071385819,0.000145804,0.151644562,0.641170317,122.5905208,228575.05,4,alternative,0.27719557759941055,0.3062312484783161
1351,,0.47545473,0.667582023,5,-7.670824212,0,0.059710595,0.265994749,0.010180309,0.160067578,0.728447781,111.0017707,211949.8051,4,alternative,0.3174050304983188,0.3463439430344541
1355,,0.49780602,0.640721241,7,-5.363362117,0,0.053976325,0.119514049,0.006869821,0.183305088,0.41573786,125.3956004,212903.0886,4,alternative,0.31895489091167084,0.2069568094499172
1356,,0.467917232,0.629644156,7,-5.817852694,0,0.0400237,0.191139258,0.017550914,0.220305163,0.579261366,143.809409,194189.9637,4,alternative,0.2946213506204962,0.2710463749832589
1359,,0.468076391,0.839188059,7,-7.715950368,0,0.037948768,0.250475414,0.020782478,0.160774459,0.364455507,129.7166277,181254.1957,4,alternative,0.3928041180270151,0.17059301839663524
1364,,0.480092145,0.664666566,4,-6.459287914,0,0.045455618,0.06556022,0.023448356,0.189530952,0.622189069,117.1349973,220581.2199,4,alternative,0.31910119738072407,0.298708084731763
1366,,0.492188807,0.797820917,6,-8.15959969,0,0.051994307,0.033676241,0.012519074,0.224154513,0.670171485,136.4620828,189662.5853,4,alternative,0.392678525337876,0.3298509036875684
1372,,0.479318571,0.647107069,8,-5.499871511,0,0.044608425,0.060403922,0.014663569,0.237715948,0.449550483,105.6079966,218330.1384,4,alternative,0.3101704355970784,0.2154778951039198
1378,,0.48035265,0.659533053,5,-7.513328596,0,0.04859268,0.156524762,0.002937685,0.188987879,0.465602512,121.1500694,184428.627,4,alternative,0.3168084497711404,0.2236534004858568
1383,,0.487811967,0.649746369,7,-7.559141799,0,0.056705485,0.089829274,0.01526032,0.192852397,0.476014117,123.3955261,239758.9387,4,alternative,0.31695405431299783,0.23220538273353816
1397,,0.479101204,0.654788058,3,-8.382828274,0,0.054022279,0.09115049,0.007733,0.143482774,0.493062681,113.2612242,213520.9821,4,alternative,0.3137097469526218,0.23622692411456792
1402,,0.490193452,0.658047495,8,-6.578107771,0,0.039761781,0.104882048,0.001205523,0.166487872,0.407419197,126.4140182,226587.6375,4,alternative,0.3225705731540027,0.19971422258849802
1411,,0.472957297,0.767779374,2,-6.770929667,0,0.056666392,0.223090399,0.009627647,0.187722194,0.401985764,143.8807257,191795.1618,4,alternative,0.36312685741939205,0.1901221003739199
1414,,0.491834052,0.848325642,7,-8.942115191,0,0.058356721,0.219090183,0.014442567,0.173872972,0.610175981,127.5054788,221769.1313,4,alternative,0.41723543792036144,0.300105325168305
1416,,0.469157261,0.80326742,2,-5.389941318,0,0.043418755,0.151613196,0.011189822,0.096197336,0.599638136,118.2980032,236680.1874,4,alternative,0.3768587426177366,0.28132458547690553
1417,,0.471158153,0.790384175,2,-5.486721134,0,0.03935336,0.016430904,0.024099094,0.158680784,0.46378566,142.8597485,205327.5332,4,alternative,0.3723959480534288,0.218516394953486
1424,,0.4583349,0.801569448,2,-7.637662692,0,0.036947538,0.269100895,0.022063047,0.235564899,0.713999978,141.6742232,234856.8976,4,alternative,0.3673872527921352,0.3272511085166322
1425,,0.488926145,0.686390561,7,-6.545676545,0,0.042173672,0.018643691,0.020552577,0.131512363,0.705263662,129.6397693,192758.8308,4,alternative,0.3355942909541173,0.344821843470243
1437,,0.493586748,0.695631398,3,-7.4111681,0,0.034859815,0.012414102,0.013349756,0.197651561,0.73892038,133.9709735,197844.5212,4,alternative,0.3433544395455137,0.36472130739512426
1450,,0.487405062,0.635974799,8,-9.086696853,0,0.061176086,0.114948919,0.000899215,0.12656055,0.657673138,133.0184334,227226.3233,4,alternative,0.3099773363370325,0.3205532166026246
1452,,0.464637473,0.742770207,8,-5.96944071,0,0.045365849,0.225622412,0.007320741,0.197416889,0.392503193,109.3201469,219250.2794,4,alternative,0.3451188720001669,0.1823716917399513
1459,,0.464990066,0.644086359,2,-9.229762475,0,0.045521597,0.216283649,0.020691156,0.204871562,0.3968787,123.4337783,202133.4358,4,alternative,0.29949375858110966,0.18454465290699418
1461,,0.463363775,0.724784529,2,-6.429677496,0,0.038366952,0.167394981,0.001977028,0.142445208,0.576810863,117.0226885,231104.2644,4,alternative,0.33583889541903694,0.26727325894068776
1476,,0.499733152,0.833688656,3,-7.828009263,0,0.053928144,0.049066354,0.00012564,0.237843829,0.43068224,129.3561456,192743.3182,4,alternative,0.4166218598495237,0.21522619330562048
1480,,0.47986108,0.666113559,8,-7.164560332,0,0.038834201,0.269320096,0.006922538,0.162488815,0.560447468,114.8010419,243747.4783,4,alternative,0.31964197182438375,0.26893692727774543
1484,,0.463868637,0.802777468,6,-6.780531783,0,0.050405372,0.021856494,0.018704596,0.220711558,0.43741129,113.6379219,196345.4722,4,alternative,0.3723832898954711,0.20290137890071172
1492,,0.495463466,0.833969972,6,-7.941327239,0,0.04008719,0.235499052,0.010746769,0.152789268,0.52880264,112.4411379,215511.7357,4,alternative,0.41320165286704297,0.26200238884435023
1493,,0.470585225,0.655411125,8,-7.069548942,0,0.061302808,0.086644425,0.021674661,0.130452687,0.396114623,144.2282528,217326.5776,4,alternative,0.3084267917256281,0.18640568899024518
1494,,0.485148477,0.602045241,8,-8.135801227,0,0.052129505,0.134616452,0.003852395,0.174552302,0.716135788,135.7525856,187159.5808,4,alternative,0.29208133175624795,0.3474321868733949
1500,,0.487616293,0.706268316,2,-7.652287776,0,0.060329723,0.186445695,0.003118767,0.227092812,0.4121804,143.3832308,211237.8455,4,alternative,0.34438793811127255,0.2009858786952572
1502,,0.47420379,0.775204105,3,-6.834354881,0,0.036668999,0.123568679,0.015088145,0.162644294,0.434905715,122.5276668,206695.604,4,alternative,0.36760472461455795,0.20623393834565987
1506,,0.496911534,0.618631855,8,-9.231967781,0,0.035184888,0.025554043,0.020682334,0.119311418,0.515642679,128.0403001,226415.0024,4,alternative,0.30740530404931554,0.2562287946177596
1512,,0.458935937,0.60370145,2,-9.166550732,0,0.047521935,0.036384056,0.004754158,0.230209934,0.40539811,125.872232,243163.2551,4,alternative,0.27706029062400866,0.18605176147087907
1522,,0.495690616,0.669827927,4,-6.983482292,0,0.046807472,0.205191727,0.017453988,0.236476529,0.702535588,126.8210647,181041.2606,4,alternative,0.33202741774863304,0.3482402983776422
1523,,0.483627803,0.699752853,8,-5.987701311,0,0.04492495,0.235609455,4.5e-05,0.233372455,0.393034307,128.6921711,225289.1219,4,alternative,0.338419934939372,0.19008231839803755
1526,,0.473277771,0.703112836,6,-8.338411639,0,0.042938931,0.249245769,0.003103881,0.124451575,0.581803608,109.5153081,196591.2292,4,alternative,0.33276767578356853,0.27535471475399775
1527,,0.478030059,0.672529165,4,-5.421348779,0,0.047694253,0.132400196,0.004502885,0.175013414,0.520686622,105.3850627,243122.8748,4,alternative,0.32148915642417075,0.24890385663517073
1532,,0.480946153,0.831168417,4,-6.878790583,0,0.053175454,0.015313907,0.021235758,0.111809712,0.647146334,109.6569815,209051.6163,4,alternative,0.3997472526512498,0.3112425397653531
1536,,0.486883057,0.70066259,3,-6.299260459,0,0.038917486,0.240549051,0.001216248,0.212355821,0.473043678,135.8043259,205295.6143,4,alternative,0.34114074374473763,0.23031695203916366
1541,,0.474403307,0.782105579,3,-6.963421241,0,0.059401708,0.151660035,0.017610415,0.235189399,0.726058802,113.304136,198573.5527,4,alternative,0.37103347310074974,0.3444446967452582
1545,,0.478382164,0.772925318,2,-7.839686049,0,0.053968677,0.282646867,0.016826964,0.211628619,0.395272717,112.2540473,180175.4966,4,alternative,0.36975368623522814,0.1890914177286196
1548,,0.45905089,0.657012229,7,-8.375673786,0,0.044786589,0.019955965,0.01791104,0.111191966,0.732845304,104.3216667,232168.0126,4,alternative,0.3016020484633338,0.3364132890335206
1550,,0.460955745,0.726091105,5,-8.951469601,0,0.060746446,0.239873353,0.006062431,0.151443712,0.728433643,113.2442052,184579.5751,4,alternative,0.3346958662431482,0.33577567259212904
1555,,0.480695467,0.828594148,3,-8.53577447,0,0.042619577,0.072868723,0.025441887,0.199148223,0.491588989,124.6982266,225647.8709,4,alternative,0.39830145092632707,0.23630459863941283
1556,,0.484662817,0.67317191,8,-7.188276286,0,0.052727494,0.178267685,0.02401778,0.11711075,0.514001103,140.0752219,196638.2608,4,alternative,0.32626139422587047,0.24911722252108717
1561,,0.471503683,0.68206453,5,-8.730145732,0,0.058413358,0.236244705,0.02331468,0.116517417,0.536020684,115.694924,228986.3989,4,alternative,0.321595937938664,0.2527357266701792
1562,,0.462343254,0.803667112,7,-6.570502491,0,0.034346838,0.281759448,0.019434774,0.182003658,0.45120264,116.6608921,185863.2385,4,alternative,0.3715700676948624,0.20861049679099056
1578,,0.493058612,0.67967956,6,-6.20521056,0,0.035892597,0.199833845,0.000637857,0.177781674,0.686767876,103.8206014,191927.5016,4,alternative,0.3351218604583707,0.3386168157067481
1582,,0.484126935,0.66252725,7,-8.741862728,0,0.035922402,0.069541207,0.018600124,0.127491114,0.675202915,140.0573136,208418.226,4,alternative,0.32074728689647874,0.3268839177420155
1584,,0.481710671,0.646223948,5,-8.239787357,0,0.0406812,0.180142139,0.026381405,0.141723716,0.458138604,137.7974726,189418.4735,4,alternative,0.31129297160734914,0.2206902543438433
1585,,0.48471759,0.662391035,2,-5.406415307,0,0.05498936,0.290973325,0.020758881,0.182113714,0.36961571,104.2688824,215209.3622,4,alternative,0.3210725861228056,0.1791592361773389
1597,,0.481443409,0.569584986,5,-6.044034821,0,0.040541596,0.026577709,0.023289247,0.173740806,0.697094679,139.7738209,245470.9755,4,alternative,0.27422293737505726,0.3356116386535207
1604,,0.473634413,0.771339962,8,-7.786970342,0,0.060151918,0.039383105,0.002978691,0.124227193,0.632525527,112.7153826,246026.7044,4,alternative,0.36533315012531226,0.2995858566881606
1617,,0.499423369,0.693249465,7,-6.25034093,0,0.054166647,0.113674371,0.022766343,0.233415404,0.521688106,143.7248442,207676.9427,4,alternative,0.34622498336774754,0.26054323146574915
1618,,0.482263849,0.724962983,3,-7.154271745,0,0.03710137,0.068499544,0.021407656,0.147359058,0.531760327,130.5387413,204303.7747,4,alternative,0.34962343856410155,0.2564487820445186
1620,,0.490060479,0.707045308,6,-8.391818858,0,0.061414429,0.034173582,0.020575089,0.178495153,0.558577948,119.9326981,221158.1051,4,alternative,0.3464949623131825,0.2737369767557171
1626,,0.46045542,0.582171393,7,-8.939669913,0,0.03590907,0.184549804,0.023289295,0.156616941,0.697132391,106.3175728,201357.6031,4,alternative,0.26806397327580006,0.3209983878935092
1628,,0.476173859,0.689266642,4,-8.891207945,0,0.051162043,0.148608073,0.015352521,0.164679735,0.699548788,130.7996111,217671.4621,4,alternative,0.32821075680111145,0.33310684594073287
1634,,0.476274279,0.790306936,6,-7.515493517,0,0.060959005,0.221065314,0.016489396,0.156280383,0.658586916,109.4833352,209907.1298,4,alternative,0.37640286613209917,0.31366800857673355
1641,,0.477535591,0.580668539,2,-7.563299441,0,0.061514315,0.07445493,0.02387719,0.150408403,0.564764429,110.5211172,194389.2504,4,alternative,0.2772898939464716,0.26969511537829255
1647,,0.474317777,0.723788346,5,-8.798525324,0,0.04705725,0.279080297,0.00589054,0.133667319,0.503706446,124.2136817,221808.0077,4,alternative,0.3433056792932268,0.23891692172729057
1649,,0.491278533,0.745495235,4,-5.640822287,0,0.041012621,0.022374876,0.007842723,0.183913773,0.448404895,135.363454,235164.1228,4,alternative,0.3662458054092903,0.22029169900561907
1654,,0.463002357,0.815474424,7,-7.69671727,0,0.035795217,0.165182398,0.018619916,0.216253254,0.563379781,137.126043,244082.0855,4,alternative,0.37756658038521734,0.26084616648914377
1664,,0.476732159,0.593912708,4,-5.950860558,0,0.04391904,0.284495964,0.024665231,0.23308673,0.606624938,134.7286363,234992.1523,4,alternative,0.28313728754237655,0.2891976163959811
1667,,0.466678663,0.607198707,8,-8.380161105,0,0.043198344,0.127909187,0.02330473,0.15908863,0.706830401,110.9550786,187675.5878,4,alternative,0.28336668075808874,0.32986266650643387
1671,,0.479666065,0.797382143,3,-7.527651369,0,0.042198643,0.038835808,0.026384278,0.176298365,0.512500882,129.6875566,190065.085,4,alternative,0.3824771548340773,0.2458292813779693
1682,,0.476341044,0.763287887,5,-5.967698261,0,0.046009798,0.083722122,0.01786899,0.223643194,0.637625482,123.9822235,203182.9508,4,alternative,0.36358534896613404,0.30372718777688323
1687,,0.488986419,0.666135391,6,-5.972150699,0,0.060953255,0.010345062,0.010572236,0.140809591,0.460882319,118.2197914,220734.9776,4,alternative,0.3257311594142548,0.22536519474822567
1695,,0.490045869,0.827159985,8,-7.090664744,0,0.039071455,0.206910398,0.006423402,0.13969603,0.623600605,113.6321549,227494.3335,4,alternative,0.405346333651352,0.3055929003861508
1698,,0.462512817,0.829150344,3,-9.168125452,0,0.050140598,0.270027357,0.002742908,0.130344627,0.722503862,138.6702263,236502.8745,4,alternative,0.38349266131995907,0.3341672965069993
1699,,0.485664519,0.726508622,2,-8.73773016,0,0.056936204,0.165641378,0.008011923,0.208199612,0.515951755,142.778486,217974.7679,4,alternative,0.3528394604529828,0.25057946091928085
1701,,0.476307509,0.809677076,4,-6.743810941,0,0.049227222,0.279354884,0.000874242,0.23558223,0.649592137,131.7752569,192732.9279,4,alternative,0.3856552711639637,0.30940561264045674
1709,,0.475156535,0.676821146,7,-8.217206385,0,0.035694145,0.102324118,0.023070262,0.123484125,0.388920997,122.9105848,237548.9406,4,alternative,0.3215959905480891,0.18479835332326539
1712,,0.493328051,0.681860267,8,-7.535878951,0,0.044104041,0.213383668,0.005640798,0.20052137,0.647778592,129.23706,236191.9954,4,alternative,0.3363807965734496,0.3195673502708842
1714,,0.469953299,0.761278505,2,-7.442118068,0,0.050179186,0.205170538,0.015871538,0.17394966,0.567612788,140.5097857,240557.2715,4,alternative,0.35776534488253803,0.2667515022751876
1718,,0.483845022,0.66396256,5,-8.587480967,0,0.054584016,0.117311071,0.010992351,0.103675011,0.470797067,129.3070052,198300.0164,4,alternative,0.32125497945037634,0.2277928172401505
1724,,0.49408599,0.78626264,8,-9.055002815,0,0.045928932,0.057060246,0.005801657,0.234307122,0.445033033,120.331374,224256.6556,4,alternative,0.3884813548844136,0.21988458669250768
1728,,0.494676936,0.848557996,5,-8.423157891,0,0.057762124,0.058937113,0.011881502,0.15640659,0.656490078,143.063551,237040.8548,4,alternative,0.4197620694795803,0.324750500299441
1731,,0.473008481,0.810660685,6,-8.789497217,0,0.049854656,0.280161471,0.014362638,0.192349392,0.579760647,112.79865,208061.6687,4,alternative,0.3834493792182695,0.27423170298104715
1733,,0.486695224,0.557389319,8,-8.727772245,0,0.056471074,0.231848926,0.006400204,0.234219231,0.440142503,109.2015325,223111.8901,4,alternative,0.2712787194659124,0.21421525408950567
1735,,0.46633127,0.588019335,8,-7.338128724,0,0.059384009,0.209287712,0.009835306,0.202418277,0.64952542,133.200569,186238.4875,4,alternative,0.27421180327510547,0.30289401400588345
1736,,0.468227162,0.654919946,2,-7.207027616,0,0.042701198,0.258763834,0.02156838,0.105678789,0.691622713,142.1541117,205317.1904,4,alternative,0.30665130765277326,0.3238365400827305
1742,,0.486577204,0.820453244,8,-8.622367778,0,0.034498439,0.030472381,0.005629873,0.185875919,0.425029558,142.3371362,218921.6385,4,alternative,0.39921384547824973,0.20680969394899582
1743,,0.490319784,0.755838254,7,-8.040947933,0,0.043874818,0.205960616,0.003212063,0.118175298,0.38293645,119.5681071,207439.2798,4,alternative,0.37060244944021714,0.1877613174497268
1748,,0.483827837,0.751411718,8,-8.873582103,0,0.038579765,0.130812063,0.002526961,0.192099556,0.475015378,140.3004367,192823.9324,4,alternative,0.36355390621639394,0.22982566287947737
1751,,0.498654932,0.834282979,6,-7.340302727,0,0.046169909,0.041762913,6.81e-05,0.206177077,0.557073919,113.9456763,201546.1033,4,alternative,0.41601932216200244,0.27778765719791854
1755,,0.461130774,0.556143061,3,-7.978750273,0,0.042185137,0.176539917,0.005977682,0.198486364,0.637285054,118.0769171,204017.4636,4,alternative,0.25645468017365924,0.29387175020965184
1759,,0.495037714,0.806251123,6,-7.308484513,0,0.059945324,0.105915717,0.008092141,0.101184298,0.517766125,113.7155915,201887.3869,4,alternative,0.39912471283985285,0.25631375890663827
1760,,0.498116725,0.778172052,2,-6.255935292,0,0.042372539,0.144688018,0.018347162,0.223370273,0.381283991,123.1760253,239299.49,4,alternative,0.3876205140287697,0.18992393289184947
1762,,0.485319495,0.634596229,7,-8.013609021,0,0.057523284,0.25975166,0.018949002,0.097218506,0.595913061,142.6431426,198719.8615,4,alternative,0.30798192138718433,0.28920822582842415
1764,,0.472198475,0.609403213,4,-7.308585045,0,0.060972896,0.20453281,0.013879089,0.125882867,0.402733599,145.2901513,185043.1951,4,alternative,0.2877592678387002,0.19017019127906154
1777,,0.47147826,0.835898077,4,-5.878397544,0,0.060998323,0.044901667,0.001463921,0.144037077,0.529985455,126.4192627,241675.7701,4,alternative,0.394107770881306,0.24987662014870832
1802,,0.468948797,0.665254479,2,-5.62801216,0,0.044339501,0.04862752,0.008205234,0.130143413,0.626524491,118.6052186,195324.3953,4,alternative,0.3119702876259117,0.2938079063454873
1808,,0.477448795,0.734408262,5,-7.171142047,0,0.044340343,0.202515394,0.022641353,0.18002107,0.36977315,125.0488294,246538.1463,4,alternative,0.35064233972994424,0.17654774489085423
1820,,0.472334381,0.739659512,8,-9.156715766,0,0.040411269,0.201369489,0.017347996,0.157483237,0.712924895,122.3769862,199880.343,4,alternative,0.3493666177512821,0.336738938979315
1823,,0.476139425,0.59531443,6,-5.988937349,0,0.034816706,0.200513752,0.001896421,0.109971759,0.478490571,141.7362877,218596.0275,4,alternative,0.28345267039440275,0.22782822534386166
1824,,0.470557423,0.558461419,8,-8.343327014,0,0.055599435,0.098598973,0.008054917,0.102866723,0.655950223,131.3332561,207700.7476,4,alternative,0.26278816616956324,0.3086622465511553
1834,,0.471640576,0.577566354,6,-7.644675025,0,0.043853815,0.158146934,0.008549904,0.227600019,0.44691666,130.6104659,240118.7248,4,alternative,0.27240372787877987,0.21078403094639617
1840,,0.47643137,0.650563606,5,-5.481696538,0,0.04487942,0.097055985,0.014681285,0.167367022,0.526409438,129.1342992,209207.2869,4,alternative,0.3099489100787202,0.25079796972727003
1846,,0.496637418,0.800481089,2,-7.204847921,0,0.060420673,0.082933566,0.009840964,0.101285815,0.379663957,116.1597017,214971.3971,4,alternative,0.39754886119878824,0.18855532731214303
1853,,0.494105691,0.830570237,4,-8.194636107,0,0.055658846,0.092351677,0.024802631,0.208169593,0.73008577,138.6043394,241469.9981,4,alternative,0.4103894808769188,0.3607395338751171
1857,,0.47191461,0.705739918,5,-7.239117375,0,0.054796964,0.098254476,0.001837329,0.118022034,0.482161471,120.9881591,232501.9836,4,alternative,0.333048978164402,0.22753904254399132
1861,,0.459223382,0.806001373,3,-5.941433354,0,0.048727487,0.057997223,0.011832499,0.238979371,0.640699451,123.8980271,227965.3,4,alternative,0.37013467640570347,0.2942241687337633
1864,,0.490573403,0.648095979,5,-8.825626759,0,0.043594938,0.291266739,0.000221324,0.12808883,0.434957429,106.164838,198225.8653,4,alternative,0.31793864988864656,0.2133785461046609
1867,,0.480361412,0.707911033,7,-6.421716554,0,0.038836529,0.085723731,0.008791511,0.130444501,0.603956761,109.0721743,219579.411,4,alternative,0.3400531433822586,0.2901175225009065
1871,,0.461876125,0.636011101,8,-7.403765491,0,0.046630959,0.151396349,0.010046145,0.157950638,0.431674958,106.1423629,183895.2032,4,alternative,0.29375834278686364,0.19938035686057776
1886,,0.473924338,0.757441583,2,-5.443711323,0,0.044985416,0.125301629,0.012301047,0.16020268,0.390758347,114.4445902,210614.1969,4,alternative,0.358970000796947,0.18518989091994928
1890,,0.490931634,0.576936843,7,-7.331343832,0,0.045508966,0.200148786,0.017084428,0.109812962,0.532272428,144.342707,241662.1057,4,alternative,0.2832365470487915,0.2613093728111873
1897,,0.482110142,0.648734533,4,-7.151084531,0,0.037191254,0.062356594,0.00668873,0.165616575,0.522108135,118.8039076,197584.0116,4,alternative,0.3127614978249337,0.25171362710420514
1900,,0.477565177,0.82732683,2,-7.548075738,0,0.041904012,0.218611878,0.01525033,0.134457169,0.515569654,127.6650224,188669.9048,4,alternative,0.3951024840057989,0.24621811306833877
1911,,0.474387522,0.710502794,5,-9.024661624,0,0.034202365,0.231682026,0.02208405,0.168713614,0.715347137,115.0940013,230018.4571,4,alternative,0.3370536598197365,0.3393517556912245
1921,,0.472339085,0.734142847,8,-9.001034969,0,0.036048651,0.031958867,0.003562277,0.227623761,0.659116734,112.4676653,223353.6251,4,alternative,0.34676436061127497,0.3113265950457484
1931,,0.464535699,0.621394065,8,-8.029474963,0,0.054891051,0.069463143,0.015606879,0.151410613,0.604785182,104.4625979,236435.8181,4,alternative,0.2886597263392265,0.28094430726521225
1933,,0.499087561,0.573855933,8,-7.046646077,0,0.053827331,0.160519606,0.001286203,0.120547099,0.68032734,124.2434147,245933.2193,4,alternative,0.28640435796634944,0.3395429128022177
1937,,0.458541537,0.615645391,8,-7.979612804,0,0.055875766,0.055476879,0.011919544,0.144848287,0.414443921,133.233361,220523.3484,4,alternative,0.28229898383610597,0.19003975253564656
1938,,0.496216663,0.656892563,4,-8.219042937,0,0.034559091,0.145403814,0.008456311,0.12285564,0.708926878,136.4937676,239053.8465,4,alternative,0.3259610355613773,0.35178132971216813
1939,,0.47812035,0.627919502,2,-7.844713584,0,0.057066323,0.146069249,0.004306052,0.102210278,0.570528603,133.9784837,208235.5902,4,alternative,0.30022109206806574,0.27278133535137106
1943,,0.458631236,0.606053418,5,-9.127010214,0,0.050312463,0.251993713,0.003568031,0.210807332,0.597289182,139.5438415,205000.4051,4,alternative,0.2779550281793646,0.273935475790089
1945,,0.485451106,0.739048872,3,-6.279100965,0,0.0473701,0.048253295,0.013679731,0.161153767,0.68877188,140.4604741,231497.547,4,alternative,0.3587720923004525,0.3343650709276993
1955,,0.469110424,0.674279226,4,-8.371211176,0,0.048632604,0.249659918,0.006288302,0.192319483,0.43889186,105.6585245,220143.8289,4,alternative,0.3163114136032518,0.20588874653474867
1958,,0.475462216,0.740683619,6,-8.505205768,0,0.051699846,0.128437582,0.005245957,0.155954695,0.387593904,103.4018903,189942.6797,4,alternative,0.3521670748446397,0.18428625650393127
1963,,0.472720794,0.682717837,8,-8.77638424,0,0.042523293,0.164972899,0.021766613,0.20698737,0.384138035,135.6218424,214688.0852,4,alternative,0.3227349179846026,0.18159003691079978
1968,,0.476838786,0.64359453,7,-8.843925947,0,0.055868754,0.14371033,0.020911703,0.205202825,0.424228489,116.7393914,244657.2297,4,alternative,0.3068908343614406,0.20228859768137436
1972,,0.484819638,0.751809326,8,-9.153670448,0,0.042845495,0.177446064,0.011253697,0.177066138,0.500930645,135.1330866,190870.8046,4,alternative,0.364491925276344,0.2428610139720065
