,Track URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genres,danceability_energy_ratio,danceability_valence_ratio
615,spotify:track:29HXW4rqqYATHgg1DTH8yy,0.604,0.392,6,-9.329,1,0.132,0.481,0.307,0.105,0.217,139.962,258854,4,Alternative,0.236768,0.131068
616,spotify:track:4fKAjt8XPW1PzZ60Dal4VZ,0.524,0.712,0,-7.474,1,0.0518,0.0201,9.26e-05,0.113,0.593,125.015,248694,4,Alternative,0.373088,0.310732
617,spotify:track:2zQGLaMQxHFiNtwu2WWeEl,0.441,0.278,0,-13.884,1,0.0401,0.772,0.0423,0.0522,0.0729,123.716,197835,4,Alternative,0.12259800000000001,0.0321489
618,spotify:track:5NPXREEwnaFzuGzEPdvaca,0.63,0.472,1,-8.551,1,0.0434,0.309,0.000406,0.0894,0.197,76.168,255420,4,Alternative,0.29736,0.12411000000000001
619,spotify:track:139vV5MsZSsOgzz0CU6Mgk,0.424,0.37,7,-11.085,1,0.0286,0.327,0.000825,0.253,0.486,169.987,168325,4,Alternative,0.15688,0.206064
620,spotify:track:3ecSL8AUu6r0yIOrbABTdL,0.537,0.616,6,-7.515,0,0.0541,0.115,1.46e-06,0.395,0.406,150.348,187552,4,Alternative,0.33079200000000003,0.21802200000000002
621,spotify:track:683VMYf2AuBE9QoiaBCsEW,0.568,0.943,3,-4.792,0,0.0468,0.00112,0.00234,0.242,0.832,165.039,215067,4,Alternative,0.5356239999999999,0.47257599999999994
622,spotify:track:5FpKr3xHQuBCf8vf10047b,0.8,0.487,0,-7.708,1,0.0619,0.639,5.96e-06,0.169,0.911,92.043,129653,4,Alternative,0.3896,0.7288000000000001
623,spotify:track:3bOZlwqkyzEJLVieXorDtZ,0.666,0.827,3,-4.939,1,0.182,0.26,2.49e-05,0.279,0.869,75.074,228000,4,Alternative,0.550782,0.578754
624,spotify:track:5GGLwBHZvoiub0mYt5OUSt,0.592,0.524,0,-7.872,1,0.136,0.717,0.00583,0.0997,0.232,139.637,241661,5,Alternative,0.310208,0.137344
625,spotify:track:6zOy33O1PzuGWzDnjsfXLe,0.713,0.387,5,-13.241,1,0.0281,0.532,0.754,0.105,0.531,99.963,216851,4,Alternative,0.275931,0.378603
626,spotify:track:2iVOSO9Q5lXStX7z57ImCI,0.507,0.29,7,-11.427,1,0.0316,0.447,0.72,0.139,0.16,135.904,239911,4,Alternative,0.14703,0.08112
627,spotify:track:5FF1oWxyDdSLEmqi4pp5mv,0.413,0.63,6,-7.732,1,0.0459,0.166,0.001,0.0839,0.198,132.157,222656,4,Alternative,0.26019,0.081774
628,spotify:track:0RolGZOTW6ygV5BaZNc3sK,0.651,0.224,7,-9.417,0,0.0362,0.849,0.0755,0.136,0.796,118.969,184199,4,Alternative,0.145824,0.518196
629,spotify:track:1sfDyeBfzNeABw4afi4e5A,0.395,0.336,4,-11.623,1,0.0295,0.838,0.123,0.11,0.226,137.346,204819,3,Alternative,0.13272,0.08927
630,spotify:track:0ieKIqWeTx3EA9v6I3eBHb,0.576,0.87,2,-5.703,1,0.0367,0.00752,8.21e-06,0.0661,0.368,95.011,234480,4,Alternative,0.50112,0.211968
631,spotify:track:10IrJGEY0f48OGywIkZauw,0.458,0.557,9,-10.289,0,0.0253,0.0763,0.000471,0.0996,0.539,77.06,217648,4,Alternative,0.25510600000000005,0.24686200000000003
632,spotify:track:2v9t4NAYMv9rQbc70VyIuG,0.304,0.61,9,-5.812,0,0.0394,0.0428,9e-05,0.0919,0.0385,119.873,285587,4,Alternative,0.18544,0.011703999999999999
633,spotify:track:0837Am3wsBxCmfxo1DiFmz,0.212,0.237,6,-11.635,1,0.0322,0.984,0.293,0.104,0.352,176.119,253240,3,Alternative,0.050244,0.074624
634,spotify:track:5bzMnlKnmaitjCAaJed3Oj,0.786,0.546,0,-10.381,1,0.0589,0.155,0.382,0.0594,0.433,108.868,224493,4,Alternative,0.42915600000000004,0.34033800000000003
635,spotify:track:5GDjtfw6yBjAuTGQrrQ6XD,0.55,0.598,0,-7.568,1,0.0317,0.0844,0.453,0.117,0.525,117.954,248136,4,Alternative,0.3289,0.28875000000000006
636,spotify:track:05vnmfSANBVUgbHuZ6cc8W,0.342,0.731,2,-6.935,1,0.0509,0.0409,0.224,0.387,0.23,137.887,155458,4,Alternative,0.250002,0.07866000000000001
637,spotify:track:76TXfqsg6GaJ8o179sRvvq,0.624,0.797,5,-5.819,1,0.0376,0.0347,0.000281,0.605,0.574,103.996,203107,4,Alternative,0.49732800000000005,0.358176
638,spotify:track:4Cj6hfQwoGvJPfiNyNG5eV,0.801,0.664,10,-7.838,1,0.0278,0.61,0.568,0.0947,0.952,127.496,210360,4,Alternative,0.531864,0.762552
639,spotify:track:4DMkUjlB4wS3fxlrSFCBgL,0.663,0.65,4,-5.127,0,0.0605,0.173,5.63e-05,0.13,0.762,144.979,137031,4,Alternative,0.43095000000000006,0.505206
640,spotify:track:6rmOA5QbXGCXGoR9dYwR4p,0.7,0.604,11,-7.512,0,0.031,0.0207,7.33e-05,0.16,0.608,132.201,198113,4,Alternative,0.42279999999999995,0.4256
