,Track URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genres,danceability_energy_ratio,danceability_valence_ratio
1140,,0.495217233,0.746358996,3,-7.838531193,0,0.040732882,0.044317561,0.001852785,0.253173615,0.445379169,113.051388,217167.015,4,rock,0.36960983682377807,0.2205594397080194
1142,,0.448292918,0.821558139,8,-7.59134061,0,0.056139846,0.055390546,0.003471383,0.106122718,0.438821922,119.2623349,253121.3962,4,rock,0.3682986954389596,0.1967207598957484
1145,,0.411325572,0.853661389,8,-4.504836908,0,0.036360942,0.081925655,0.003465809,0.160683465,0.539820064,131.9605274,218433.8618,4,rock,0.35113275912473946,0.22204179660187662
1147,,0.491844234,0.829806169,8,-6.49158845,0,0.04814704,0.077079476,4.54e-05,0.201203474,0.321136619,106.4635556,255695.8305,4,rock,0.40813537956027957,0.15794919438140484
1148,,0.423138689,0.902122334,6,-7.78005201,0,0.04553035,0.039398728,0.002920702,0.107098671,0.628429794,110.5829526,267191.537,4,rock,0.38172286172638015,0.26591295916170005
1149,,0.491955129,0.839063823,3,-5.256634571,0,0.04031522,0.061375853,0.004077502,0.139755337,0.507299708,117.939845,201735.7834,4,rock,0.41278175128319816,0.24956869329080233
1151,,0.480515931,0.873976716,5,-4.777732306,0,0.042552888,0.047052477,0.003529525,0.098818223,0.651013666,108.1138864,250884.9944,4,rock,0.4199597353610626,0.31282243781171304
1152,,0.480828866,0.743123615,3,-5.1377196,0,0.062317965,0.043549891,0.004927716,0.137138706,0.632819134,129.0185073,274993.2266,4,rock,0.3573152850982706,0.30427770658432207
1154,,0.418328174,0.800126513,7,-4.659252473,0,0.038875823,0.031151217,0.004047292,0.104556758,0.617182374,133.3055088,228846.6195,4,rock,0.3347154631522773,0.2581847755404051
1155,,0.479667839,0.855840056,2,-7.269634688,0,0.049713649,0.041516482,0.00316021,0.253418078,0.570514001,106.8747056,207037.9097,4,rock,0.41051895019115897,0.27365721797891385
1157,,0.440654088,0.736776656,2,-7.794029964,0,0.058233786,0.064274567,0.003212158,0.260978845,0.634637925,141.0826014,229107.8913,4,rock,0.3246636454093697,0.2796557960510874
1159,,0.493102948,0.849497842,3,-7.651900594,0,0.05351304,0.050058167,0.001792383,0.229935622,0.420238667,132.3766363,230894.8168,4,rock,0.4188898902098382,0.20722092556129032
1160,,0.474139129,0.888476174,6,-7.336526058,0,0.046330395,0.063942836,0.000850984,0.243340268,0.333937408,115.3325654,236060.4175,4,rock,0.42126131927761246,0.15833279176963763
1161,,0.457773996,0.734163989,2,-6.209992418,0,0.047337798,0.06447364,0.003104811,0.252689105,0.442999409,129.549642,229650.7805,4,rock,0.33608118296383005,0.20279360968356838
1163,,0.47889954,0.768715297,6,-5.813144655,0,0.049962665,0.018713213,0.001589386,0.208163512,0.626839385,139.2863759,270999.8635,4,rock,0.3681374021242634,0.3001930931303829
1164,,0.452935148,0.809562859,6,-7.493076965,0,0.040778038,0.029136,0.00015722,0.235405719,0.428378318,147.3072288,229370.7862,4,rock,0.36667947335646817,0.19402759686332105
1165,,0.435609734,0.72564149,8,-5.439944155,0,0.055615942,0.025777092,0.002142842,0.122330263,0.504643016,114.6775859,246709.0859,4,rock,0.31609649643826365,0.21982740996471778
1166,,0.484523987,0.684882963,3,-5.206071891,0,0.046647863,0.030188405,0.004630248,0.141529071,0.412506334,118.0343879,234646.2841,4,rock,0.33184222386113343,0.19986921361243365
1170,,0.494545498,0.737753665,3,-6.702755937,0,0.042145455,0.032755282,0.00494515,0.106847985,0.529344403,104.7925071,243769.3409,4,rock,0.36485275365875014,0.26178489139514766
1172,,0.417015139,0.715779342,7,-6.063389962,0,0.037599288,0.008868524,0.00098915,0.238558488,0.465704573,107.3047246,252560.619,4,rock,0.29849082179745856,0.19420585724253064
1173,,0.412234838,0.821627377,4,-7.118464509,0,0.035162957,0.069661948,0.001842346,0.174255738,0.591772638,111.5469018,219995.7502,4,rock,0.3387034286539599,0.24394929755876266
1174,,0.479132351,0.660595331,7,-6.108137793,0,0.043537506,0.012754099,0.004911847,0.242029069,0.464585424,144.5594448,238813.6156,4,rock,0.3165125940016532,0.22259790644145183
1175,,0.436347441,0.713128853,8,-7.262464228,0,0.044040094,0.056107552,0.003433942,0.267707025,0.565667087,111.8267598,218900.6208,4,rock,0.31117195010981513,0.24682738587037437
1176,,0.49840484,0.665686467,8,-6.044907236,0,0.054290965,0.079550012,0.002620838,0.237584783,0.648085349,128.1805119,246072.885,4,rock,0.33178135707530026,0.3230088746746892
1177,,0.445517082,0.80845827,5,-5.059439019,0,0.033812757,0.005146906,0.003658358,0.22175319,0.543479991,139.660021,231211.0444,4,rock,0.3601819693691682,0.24212961971570626
1181,,0.417688222,0.65723183,3,-6.316864918,0,0.054149677,0.066189679,0.002911728,0.190391174,0.414093138,132.0089022,242136.3196,4,rock,0.27451799451450626,0.17296182655362063
1183,,0.482030785,0.848454543,8,-7.446706078,0,0.040981868,0.043411102,0.002262193,0.258441396,0.537024491,129.7144581,205681.7676,4,rock,0.40898120939910626,0.25886233696095545
1184,,0.484137602,0.701852324,8,-6.120855623,0,0.064062377,0.024946064,0.001442753,0.095042262,0.418026508,146.2950873,275398.9606,4,rock,0.339793101099487,0.20238235115555384
1187,,0.480699213,0.68250265,5,-4.623714899,0,0.038036168,0.083018811,0.004615223,0.190852825,0.52037153,107.5574654,257178.4967,4,rock,0.32807848672541445,0.2501421849386059
1191,,0.468398516,0.806540291,7,-5.738005594,0,0.061358344,0.076268117,0.002027895,0.270710229,0.576080352,131.6710454,222686.5018,4,rock,0.37778227539860815,0.2698351819735576
1193,,0.422297482,0.706801742,6,-5.371889145,0,0.046506259,0.014240687,0.000330951,0.24928525,0.32254844,118.1576776,242366.0116,4,rock,0.29848059591981363,0.13621139403502808
1195,,0.426773284,0.783996178,5,-4.986831222,0,0.061772828,0.084022419,0.000252175,0.239440658,0.456347143,128.3354391,224273.3619,4,rock,0.33458862352850854,0.19475676886212762
1199,,0.495439552,0.807182365,2,-6.92170518,0,0.046105629,0.054803361,0.000708564,0.199300347,0.658121001,124.5917831,241231.1177,4,rock,0.39991006929790046,0.3260591738972316
1200,,0.41777838,0.811913701,2,-4.923678239,0,0.055075243,0.075914403,0.000179318,0.157450152,0.407281856,144.7718103,252738.1443,4,rock,0.3391999907035844,0.17015355400307328
1202,,0.473972252,0.843059808,3,-6.51077111,0,0.035399881,0.019017766,0.001882773,0.232098299,0.478022249,105.1088976,214406.2887,4,rock,0.3995869557684476,0.22656928186463474
1204,,0.468012675,0.675219346,6,-6.588473567,0,0.04374901,0.008625606,0.003352649,0.226943091,0.433201404,116.8655222,264680.8564,4,rock,0.31601121233321056,0.2027437478997957
1207,,0.469210613,0.74855394,6,-6.69725542,0,0.051695611,0.039975285,0.000574527,0.132648435,0.549049899,115.6415045,200620.547,4,rock,0.3512294530509652,0.25762003967737807
1208,,0.477497348,0.848310665,8,-7.412793606,0,0.060901674,0.008597653,0.005028564,0.15914226,0.575423569,133.352445,248116.3097,4,rock,0.4050660928176164,0.274763228174195
1209,,0.460651985,0.838609643,8,-7.146066732,0,0.041395614,0.040460398,0.003599797,0.147546429,0.464152282,117.8973442,207046.6355,4,rock,0.3863071966880913,0.21381267004557977
1211,,0.42959352,0.868845214,2,-4.723380677,0,0.043216735,0.006360396,0.000434943,0.262419015,0.614742072,135.3530011,216321.304,4,rock,0.3732502738174133,0.26408921060257345
1212,,0.447774134,0.686117946,4,-7.251467204,0,0.045424586,0.060537329,0.001387346,0.107902698,0.43243162,130.7299351,240761.4921,4,rock,0.3072258690920088,0.1936316941597171
1213,,0.431786887,0.881060769,4,-5.183687519,0,0.045590673,0.045392029,0.002072442,0.245717557,0.350164465,124.5511252,230040.4334,4,rock,0.3804304867043361,0.15119642428037045
1214,,0.47600499,0.780187891,2,-6.599117743,0,0.037528601,0.082109621,0.001011516,0.257193859,0.567461012,143.5265125,262986.3217,4,rock,0.3713733292535761,0.27011427334244986
1215,,0.423591934,0.82377524,2,-5.875395444,0,0.055991775,0.053895987,0.002465134,0.215590506,0.471749446,124.8692144,203135.0128,4,rock,0.34894454709291417,0.19982926019456856
1216,,0.449381814,0.694990404,4,-5.35809422,0,0.06284053,0.051386322,0.003640306,0.109637057,0.430690197,144.7485824,211223.0402,4,rock,0.31231604846211286,0.19354434199987736
1218,,0.483384889,0.734677287,7,-7.51581845,0,0.051869858,0.08462693,0.002174575,0.205204299,0.647511319,116.3851989,243741.2772,4,rock,0.35513189882731616,0.3129971870610586
1220,,0.446131776,0.823835991,6,-4.802873436,0,0.06214014,0.050563756,0.002038813,0.238310283,0.335606673,147.8945074,219715.1157,4,rock,0.36753941379755,0.14972480106294125
1221,,0.438185048,0.705733837,8,-5.687629649,0,0.036221354,0.086071662,0.000249772,0.220388651,0.514808869,116.4251549,214134.1453,4,rock,0.3092420152410692,0.22558154897359073
1226,,0.475810801,0.784155613,4,-7.888652898,0,0.041029562,0.017813037,0.003203026,0.174139342,0.329769135,125.1636328,217586.8015,4,rock,0.37310971033017604,0.15690771626942712
1227,,0.456157687,0.812674973,2,-5.357448045,0,0.042378042,0.073888923,0.001440841,0.190547023,0.483597793,139.9331262,212126.0998,4,rock,0.37070793596646745,0.22059685069318477
1228,,0.495342411,0.847723773,5,-5.997281586,0,0.061843382,0.042219573,0.000268125,0.188850224,0.368894932,142.2258951,216278.1136,4,rock,0.4199135375798367,0.18272930502256104
1230,,0.459141259,0.892708082,5,-5.699402718,0,0.040529543,0.028750735,0.003141613,0.16042329,0.67441138,109.8848717,220729.8496,4,rock,0.4098791126889552,0.30965009009712746
1233,,0.449897834,0.702969878,8,-6.388027326,0,0.036243905,0.063488328,0.004545553,0.105099385,0.495578181,106.6627124,218482.3015,4,rock,0.31626462547944423,0.22295955020955996
1234,,0.488868716,0.658879058,4,-7.669317362,0,0.03720124,0.037555247,0.001028581,0.191560519,0.346901261,132.5126097,201382.0942,4,rock,0.32210535908374954,0.16958917404385088
1238,,0.467952934,0.722429226,4,-6.967655596,0,0.034718854,0.080786349,0.002287459,0.168156461,0.387116206,135.4187936,256957.76,4,rock,0.3380628759140491,0.1811521643966484
1240,,0.413365348,0.742496199,3,-4.968694624,0,0.058113452,0.037488036,0.001256763,0.221956518,0.424956633,140.0602499,230487.6467,4,rock,0.30692219968831225,0.17566234648495327
1241,,0.458454703,0.68420905,4,-4.746144528,0,0.063023746,0.023011547,0.000222086,0.190961157,0.562110488,120.2615604,255306.0868,4,rock,0.31367885680766217,0.25770219682922507
1242,,0.454166304,0.896516814,4,-5.671328459,0,0.034756704,0.066651726,0.002192195,0.129373499,0.353438032,140.317196,247670.176,4,rock,0.4071677278882355,0.16051964468647373
1243,,0.411034532,0.807698173,5,-7.61651163,0,0.061582838,0.025609822,0.001852528,0.121776767,0.436172707,138.4666441,271589.0193,4,rock,0.33199184053631003,0.17928204449291812
1247,,0.413354699,0.855376845,3,-7.709855657,0,0.039688742,0.064104945,0.003309495,0.245765724,0.615091394,139.6371527,259191.9718,4,rock,0.35357403829654466,0.2542509180243604
1248,,0.479803148,0.894014757,2,-5.775483651,0,0.057810008,0.066754166,0.003201035,0.169755426,0.386126173,127.5603017,267907.2802,4,rock,0.42895109476705506,0.1852645533305926
1250,,0.495843329,0.87910179,6,-4.782304329,0,0.064060164,0.085943693,0.002524255,0.140228996,0.359615681,139.2987942,231987.1853,4,rock,0.4358967580834589,0.17831303642764207
1251,,0.47046484,0.787433,5,-5.176775951,0,0.058043163,0.01064028,0.001957868,0.237619539,0.374523431,114.4516765,237832.78,4,rock,0.37045954035572004,0.17620010604166605
1255,,0.418081543,0.807576524,8,-5.573966119,0,0.034684034,0.043891332,0.000735746,0.256127017,0.5191378,114.8752854,248168.894,4,rock,0.33763283924449655,0.21704193245362538
1256,,0.413215468,0.879847107,3,-4.921788034,0,0.040469381,0.07725089,0.004081448,0.101139595,0.375470608,115.1388743,270200.8197,4,rock,0.36356643408745104,0.15515026300496454
1259,,0.452184134,0.675789124,3,-7.62764976,0,0.040814845,0.028336353,0.00214808,0.174508962,0.585882815,143.9452106,220966.5671,4,rock,0.30558111980255864,0.2649269133262572
1263,,0.413912517,0.845973073,5,-4.814304582,0,0.06110883,0.049294097,0.001629943,0.176975553,0.516296579,122.9435379,269981.6779,4,rock,0.35015884395965474,0.21370161653237935
1266,,0.494423362,0.785009747,4,-7.318886208,0,0.05328038,0.008118383,0.003650062,0.217116852,0.61977424,141.9214724,202990.0411,4,rock,0.3881271583145094,0.3064308634217949
1270,,0.466093479,0.709653123,5,-7.137276355,0,0.061076133,0.056042756,0.002531785,0.2374804,0.649548824,110.1888804,261978.355,4,rock,0.33076469298228495,0.3027504711585187
1273,,0.439969268,0.768620694,5,-7.737376579,0,0.06157891,0.021849608,0.004318772,0.152308698,0.419579356,124.4544708,264830.6001,4,rock,0.338169484108832,0.18460202212723142
1277,,0.441660117,0.716801516,8,-6.420619768,0,0.055480861,0.072431873,0.000263466,0.209676513,0.333375259,107.4698333,248141.9211,4,rock,0.3165826414223374,0.1472385558948453
1279,,0.450108489,0.836518168,7,-4.532245878,0,0.062769533,0.081520313,0.000682978,0.206563659,0.604158969,130.7135681,273192.7202,4,rock,0.37652392861952816,0.27193708065238786
1280,,0.466955165,0.872146127,7,-4.675546716,0,0.061656823,0.070345919,0.001349836,0.269703622,0.51819692,128.1297354,216555.4308,4,rock,0.407253138637396,0.2419747282810918
1282,,0.472317492,0.667020093,5,-7.317809136,0,0.055974517,0.07324324,0.001205549,0.142156099,0.386003641,141.6346782,205173.6105,4,rock,0.31504525743936673,0.18231627161998837
1284,,0.492397064,0.835312516,7,-5.597108829,0,0.058882765,0.020382757,0.00018273,0.121942273,0.462980398,108.5066934,221578.4466,4,rock,0.41130543040085304,0.22797018866475147
1285,,0.481987443,0.801542498,3,-6.276241449,0,0.06213594,0.014596189,0.001199509,0.204403412,0.637452645,120.7437509,265482.2528,4,rock,0.38633341906685265,0.30724417039713675
1286,,0.417354818,0.805091627,8,-4.518414443,0,0.042933197,0.029104764,0.004414594,0.172560769,0.550219464,147.4448337,262702.1546,4,rock,0.33600886945990893,0.22963674425777755
1288,,0.488186247,0.757379711,8,-5.833238691,0,0.052946292,0.052022262,0.00102344,0.250382625,0.52202885,147.6320313,245142.5318,4,rock,0.36974235866703464,0.254847305107226
1289,,0.431444262,0.664851792,2,-4.883765657,0,0.037091686,0.083276474,6.52e-05,0.141714907,0.563054395,124.5899159,272362.6899,4,rock,0.2868464907388175,0.2429265879166315
1290,,0.452979934,0.767414199,4,-5.52608853,0,0.045280067,0.014599941,0.002833619,0.135988709,0.43725298,127.1108659,228497.2001,4,rock,0.3476232332136828,0.1980668260217033
1296,,0.446631555,0.817891542,2,-6.629835579,0,0.034199621,0.068222601,0.004947937,0.140438599,0.445465143,125.0166741,211159.035,4,rock,0.36529617122480784,0.19895878951638737
1299,,0.473843194,0.875257817,8,-5.175046692,0,0.044200688,0.069845369,0.002446051,0.150909005,0.622748828,132.4412412,235956.6094,4,rock,0.4147349595807475,0.2950852937192766
1304,,0.428742449,0.683450056,4,-6.826342917,0,0.043470005,0.05360308,0.000351593,0.182514823,0.494714235,144.6387842,243368.4192,4,rock,0.29302405077862714,0.21210499266906152
1305,,0.452444882,0.771489586,2,-5.106063009,0,0.043449808,0.002598214,0.002392296,0.127936546,0.629622097,136.2637488,236560.9651,4,rock,0.34905651470199883,0.2848692953817576
1308,,0.441434388,0.845528199,6,-7.063528192,0,0.054111295,0.011566612,0.002623874,0.218714636,0.515118638,115.1975081,256408.7722,4,rock,0.37324522306230723,0.22739108071292355
1309,,0.416777708,0.80952836,7,-5.612775524,0,0.03713924,0.056172253,0.001264607,0.110683635,0.598997459,144.4609415,203603.6659,4,rock,0.3373933744417989,0.249648788059844
1310,,0.49664431,0.873396749,6,-4.505122006,0,0.046693628,0.032370221,0.004446473,0.143316147,0.436528296,137.6710845,226536.1497,4,rock,0.43376752576334815,0.21679929436239573
1311,,0.4636384,0.888243343,8,-6.142917072,0,0.039635339,0.056174787,0.002902337,0.164720083,0.550894837,135.9257816,246895.9772,4,rock,0.4118237223591712,0.2554160007949408
1313,,0.487502903,0.841801631,8,-4.632506601,0,0.055902006,0.062601909,0.001339545,0.226491713,0.42620474,141.4258816,249244.638,4,rock,0.4103807388626348,0.20777604802236022
1314,,0.417423333,0.896972776,7,-7.444112489,0,0.045874238,0.036769725,0.0044779,0.198807363,0.592388383,136.8983842,261396.4474,4,rock,0.3744173657681824,0.24727673326234054
1315,,0.49104048,0.752790325,6,-5.938169994,0,0.036799073,0.030220651,0.001053983,0.21864707,0.542659749,127.6209059,209554.1255,4,rock,0.369650522527356,0.26646790362563955
1316,,0.450359646,0.681180767,7,-7.273773831,0,0.042546862,0.028781972,0.001306414,0.111335762,0.475182877,109.6433134,233075.4025,4,rock,0.30677632908812846,0.21400319227098155
1322,,0.469068417,0.893285681,4,-5.322862575,0,0.057318516,0.075313145,0.002262926,0.179716612,0.580457971,122.0194517,231085.3803,4,rock,0.419012100315437,0.2722745015920019
1324,,0.491268096,0.837563042,6,-4.792592117,0,0.035872301,0.059962567,0.001309128,0.267097557,0.376349932,120.647628,220500.5605,4,rock,0.411468000923308,0.18488871452336947
1325,,0.441696202,0.671630855,6,-5.190386687,0,0.0486728,0.016489499,0.004780823,0.156128774,0.671243199,147.135529,214382.6611,4,rock,0.2966567977995127,0.2964855716166302
1326,,0.426969342,0.826136709,2,-6.653269797,0,0.051687154,0.01077701,0.003389191,0.102775608,0.533739436,136.157139,245725.2615,4,rock,0.35273504704377545,0.22789037578837107
1329,,0.416314723,0.782076007,3,-5.874993143,0,0.039422009,0.044946077,0.00147549,0.212952264,0.337215645,118.9638621,213285.5998,4,rock,0.3255897562191511,0.14038783783944134
1330,,0.466600918,0.683544871,3,-4.616582352,0,0.036477873,0.060814782,0.000731105,0.272592255,0.551052517,124.1080936,258627.1739,4,rock,0.3189426643027916,0.2571216102984106
1334,,0.442782756,0.846289445,6,-6.346550424,0,0.043390918,0.006766776,0.003855898,0.193089532,0.470014086,131.1926575,261599.0988,4,rock,0.37472237283081045,0.20811413235790102
1335,,0.495138767,0.738911911,4,-7.52015028,0,0.034112268,0.029745036,0.001838077,0.231500236,0.436892419,147.3421032,196176.2386,4,rock,0.3658639325341537,0.21632237365530735
1337,,0.453162953,0.7597196,7,-4.488559037,0,0.057529229,0.08426964,0.002432737,0.133370033,0.492478271,110.081082,274075.1337,4,rock,0.3442767773879788,0.22317290757469427
1338,,0.440691974,0.850516874,7,-5.259733806,0,0.0617659,0.073098118,0.00187157,0.227577885,0.387278222,128.3287808,255971.4967,4,rock,0.37481596012336926,0.17067040414039023
1339,,0.481490413,0.752068934,5,-5.323631536,0,0.045905744,0.070003401,0.003882017,0.176641065,0.473122756,112.4559042,262132.4428,4,rock,0.36211398163612973,0.2278040711861382
1344,,0.460372375,0.875266832,3,-5.25749382,0,0.052397079,0.066847027,0.002822074,0.202867039,0.561985462,108.3413566,270609.8104,4,rock,0.402948670206566,0.2587225818564122
1346,,0.440626301,0.681976302,4,-4.767684788,0,0.051692285,0.045133746,0.000764005,0.253620012,0.512293212,116.8413949,220121.61,4,rock,0.3004966953199189,0.2257298630309688
1349,,0.427208629,0.847407667,4,-6.583987685,0,0.038223429,0.005984142,0.003983396,0.095745625,0.60989638,123.4471334,264332.7023,4,rock,0.3620198676231586,0.260552996331863
1350,,0.457858282,0.710167739,3,-7.872135038,0,0.061671206,0.030853806,0.000622858,0.264444751,0.453258199,145.5261194,246199.6953,4,rock,0.3251561809103644,0.2075280202965541
1356,,0.481174798,0.844056397,3,-7.036914888,0,0.053159875,0.014119008,0.001158744,0.165493036,0.559829662,119.2636378,242561.3224,4,rock,0.40613866632708284,0.2693759245272583
1361,,0.429074405,0.730662158,2,-7.21718049,0,0.052489852,0.045630813,0.001907109,0.126052949,0.602061231,136.5196219,217370.5401,4,rock,0.313508430699866,0.25832906446489257
1363,,0.479285755,0.856877225,2,-6.301096237,0,0.042884746,0.061216751,0.0030652,0.252797175,0.646764863,130.6238828,248774.4452,4,rock,0.41068904772642983,0.30998518567042654
1365,,0.445415205,0.695497819,6,-5.061660219,0,0.041029311,0.039638907,0.002075065,0.22617197,0.416601709,106.267469,230387.9623,4,rock,0.30978530362693785,0.18556073561758532
1368,,0.489919092,0.816714976,7,-7.492102799,0,0.036052593,0.07771462,0.00121946,0.252623414,0.492573373,129.7469924,205144.1239,4,rock,0.4001242594647218,0.24132109964353732
1373,,0.431656674,0.854405212,3,-4.709803209,0,0.03632289,0.052067761,0.003883187,0.096340177,0.474838003,129.8870288,274320.0921,4,rock,0.36880971206018487,0.20496699306378202
1376,,0.463256788,0.763310397,7,-6.965418091,0,0.036724337,0.073213636,0.00250159,0.259321389,0.576449108,141.0154491,274592.1399,4,rock,0.35360872276122485,0.2670439622175451
1380,,0.455149228,0.738275148,3,-5.606966137,0,0.062746839,0.052462346,0.002970778,0.218529797,0.672416834,110.5285587,241058.8213,4,rock,0.33602536366378577,0.3060500028893042
1382,,0.440089613,0.854895761,4,-7.625444292,0,0.05543125,0.071298048,0.002363829,0.232993743,0.32975481,145.2845081,275164.4337,4,rock,0.3762307446138305,0.14512166671778853
1383,,0.41785012,0.682045818,5,-5.80374978,0,0.06402082,0.06501786,0.001333614,0.147613551,0.5168939,141.3987918,196866.5309,4,rock,0.2849929268967981,0.215984178142268
1384,,0.452613916,0.820611667,8,-6.927773478,0,0.063838453,0.061528699,0.004727315,0.22201067,0.4808699,132.0459484,205966.2003,4,rock,0.371420260116158,0.21764840852552841
1388,,0.478846337,0.662640641,5,-6.328863668,0,0.034498818,0.06926583,0.001261424,0.184179327,0.54892406,145.5255659,275255.9584,4,rock,0.31730304369018203,0.26285027542216827
1389,,0.461853877,0.797500914,5,-4.745521487,0,0.034692647,0.004474625,0.003056935,0.24452825,0.567981361,107.2660592,226535.1133,4,rock,0.3683288890419436,0.2623243936415866
1390,,0.452873368,0.689870964,6,-6.028663097,0,0.054176691,0.015707767,0.001732236,0.175726947,0.334205207,121.8986089,226628.5363,4,rock,0.3124241869520868,0.15135263769722718
1392,,0.431196291,0.850860392,7,-7.351468408,0,0.038840446,0.082500172,0.004983274,0.14204349,0.443590106,141.1141511,232641.0448,4,rock,0.3668878451892061,0.19127440843149685
1393,,0.499378589,0.864421242,4,-7.545923167,0,0.055970056,0.057405436,0.004350192,0.168241234,0.467394179,138.3243547,211031.3417,4,rock,0.4316734601315875,0.23340664561583344
1394,,0.435470844,0.664059374,7,-7.896898926,0,0.048091812,0.036928813,0.002135287,0.146213492,0.496253376,114.8977236,213778.2697,4,rock,0.28917849606189167,0.21610387648456936
1396,,0.415054279,0.733530053,3,-4.700544781,0,0.059076418,0.017453654,0.002922104,0.188128651,0.359494387,109.8977277,206842.3964,4,rock,0.3044547872727468,0.149209683600832
1405,,0.463975373,0.676511354,7,-5.459415648,0,0.039431193,0.046215462,0.004274839,0.190625445,0.405843516,106.3115605,214321.7192,4,rock,0.31388460781088506,0.18830139671573148
1406,,0.417305126,0.888658807,3,-6.671676345,0,0.061044328,0.080018375,0.004833265,0.252777879,0.419805782,119.08751,202873.3969,4,rock,0.3708418754261447,0.17518710475303856
1409,,0.421781121,0.832200599,7,-6.301762158,0,0.044661528,0.059757935,0.001211097,0.136884556,0.570071678,145.8584503,199084.6671,4,rock,0.35100650154309143,0.24044547139719105
1410,,0.484876944,0.6872748,8,-7.52165534,0,0.050038318,0.063734216,0.00180305,0.144336844,0.494116295,140.6469921,263369.291,4,rock,0.33324370471221115,0.23958559910020247
1412,,0.415799314,0.660122091,7,-6.251951021,0,0.056057136,0.010615747,0.00386689,0.140683146,0.342547051,133.1077778,221024.9298,4,rock,0.27447831259404554,0.142430828818523
1414,,0.418858827,0.841559333,6,-5.430499614,0,0.036089309,0.027529547,0.001634038,0.234368981,0.368973345,105.8631114,243909.0953,4,rock,0.35249455507128236,0.1545477424809663
1416,,0.442447136,0.786312126,8,-6.780200164,0,0.055536647,0.083590666,0.001963963,0.268673618,0.551851495,141.2455082,237176.5073,4,rock,0.3479015481507712,0.2441651134600683
1422,,0.451119158,0.77504715,6,-7.235221287,0,0.04306933,0.036103167,0.00313843,0.148699799,0.439462562,123.295437,225385.7553,4,rock,0.34963861771829974,0.1982499809419628
1423,,0.413809077,0.872279406,2,-4.661614498,0,0.045435096,0.053876106,0.00082962,0.20617664,0.439242664,143.1585907,199217.203,4,rock,0.3609571358829683,0.18176260136886113
1425,,0.430442939,0.783863207,4,-7.026839443,0,0.045253224,0.017936959,0.001988547,0.166914561,0.590996512,117.7045921,266169.4735,4,rock,0.3374083825950454,0.2543902755640288
1428,,0.459797913,0.726585287,8,-7.214997978,0,0.047054849,0.071767842,0.00321285,0.200635348,0.375535123,131.9542843,202367.8312,4,rock,0.33408239857910604,0.17267026581359832
1430,,0.42293339,0.844354755,5,-4.890320715,0,0.034060866,0.04156041,0.000566677,0.189220211,0.633629176,128.7198112,223526.3305,4,rock,0.35710581889476944,0.26798293540858664
1431,,0.415241891,0.719764468,3,-4.764401534,0,0.04901126,0.079740498,0.000195525,0.10058166,0.653771264,142.469467,257915.7363,4,rock,0.298876358766929,0.2714732159448202
1432,,0.43650348,0.832585043,2,-4.931171189,0,0.040635003,0.040851019,0.003998115,0.227949487,0.453408342,141.954658,268056.0957,4,rock,0.36342626866544964,0.19791431914403018
1433,,0.430863173,0.68757734,7,-5.667783096,0,0.058335453,0.027824551,0.00393552,0.202131121,0.628262614,147.5723208,236353.2322,4,rock,0.2962517543952998,0.27069522334531426
1434,,0.423065338,0.755264005,3,-5.100707002,0,0.033908397,0.062545768,0.002412268,0.255447015,0.667348544,107.5420682,241332.9742,4,rock,0.3195260215545587,0.28233203733116785
1435,,0.490552715,0.669828145,5,-6.833574305,0,0.039226655,0.05657671,0.003792509,0.126551074,0.666721219,147.8482179,257350.666,4,rock,0.32858601511316365,0.32706190412855957
1436,,0.413116971,0.66854414,6,-5.775022856,0,0.0342962,0.050020569,0.003605691,0.241833282,0.545798352,113.2300584,235803.4032,4,rock,0.27618693009659995,0.2254785619550318
1437,,0.411466513,0.682571423,3,-4.504814572,0,0.055485673,0.003618078,0.001579762,0.095557482,0.553994057,145.214767,213492.777,4,rock,0.28085528329525794,0.22795000285651323
1440,,0.439647683,0.801149249,3,-4.488087649,0,0.063067162,0.029520505,0.001943084,0.113584224,0.558423801,137.3371022,242661.6557,4,rock,0.35222341106004007,0.24550973024170308
1442,,0.488304044,0.774410548,8,-5.015608768,0,0.039351597,0.051325695,0.002127981,0.190058451,0.348499809,116.1883903,230212.3815,4,rock,0.3781478023046561,0.1701738660679276
1446,,0.424033597,0.754191393,5,-7.200646225,0,0.037314854,0.017923461,0.003278817,0.23535821,0.487578492,123.9350693,267694.4989,4,rock,0.31980248920023063,0.2067496617825957
1449,,0.450316188,0.833326806,6,-4.87110794,0,0.035237099,0.069957375,0.005003513,0.159437211,0.354965131,123.8626153,216148.5257,4,rock,0.3752605506361355,0.15984654466484063
1453,,0.421364974,0.76513701,7,-6.562640921,0,0.040059848,0.073518735,0.003822275,0.178428793,0.615879559,137.4128101,205705.6878,4,rock,0.32240193632508773,0.2595100743651665
1456,,0.426169614,0.762933895,4,-5.903302086,0,0.042785011,0.006107331,0.002856377,0.21381726,0.353921787,111.3281203,269609.349,4,rock,0.3251392435396665,0.1508307113519802
1457,,0.46178071,0.747921209,4,-4.995736461,0,0.041314313,0.051290883,0.001630435,0.164949056,0.584241672,122.2868085,241823.6905,4,rock,0.3453755869160784,0.2697915341077471
